frame_dir,class,label,view,subject,split,total_frames,detected_ratio,mean_confidence
train/backhand_drive/front/Sub16/Backhand Drive Front Video-00.12.37.177-00.12.40.410-seg20__start_at_swing,backhand_drive,0,front,Sub16,train,76,1.000000,0.673883
train/backhand_drive/front/Sub18/Backhand Drive Front Video-00.00.01.675-00.00.04.538-seg01__start_at_swing,backhand_drive,0,front,Sub18,train,45,1.000000,0.765870
train/backhand_drive/front/Sub18/Backhand Drive Front Video-00.00.08.033-00.00.11.527-seg02__start_at_swing,backhand_drive,0,front,Sub18,train,59,1.000000,0.825767
train/backhand_drive/front/Sub18/Backhand Drive Front Video-00.00.14.179-00.00.16.890-seg03__start_at_swing,backhand_drive,0,front,Sub18,train,50,1.000000,0.841767
train/backhand_drive/front/Sub18/Backhand Drive Front Video-00.00.19.718-00.00.22.191-seg04__start_at_swing,backhand_drive,0,front,Sub18,train,42,1.000000,0.717022
train/backhand_drive/front/Sub18/Backhand Drive Front Video-00.00.24.845-00.00.28.509-seg05__start_at_swing,backhand_drive,0,front,Sub18,train,47,1.000000,0.804720
train/backhand_drive/front/Sub18/Backhand Drive Front Video-00.00.31.211-00.00.34.059-seg06__start_at_swing,backhand_drive,0,front,Sub18,train,47,1.000000,0.767570
train/backhand_drive/front/Sub18/Backhand Drive Front Video-00.00.36.766-00.00.39.755-seg07__start_at_swing,backhand_drive,0,front,Sub18,train,51,1.000000,0.746687
train/backhand_drive/front/Sub18/Backhand Drive Front Video-00.00.42.512-00.00.45.513-seg08__start_at_swing,backhand_drive,0,front,Sub18,train,51,1.000000,0.774437
train/backhand_drive/front/Sub18/Backhand Drive Front Video-00.00.48.290-00.00.51.316-seg09__start_at_swing,backhand_drive,0,front,Sub18,train,57,1.000000,0.732944
train/backhand_drive/front/Sub18/Backhand Drive Front Video-00.01.04.050-00.01.06.977-seg12__start_at_swing,backhand_drive,0,front,Sub18,train,48,1.000000,0.738965
train/backhand_drive/front/Sub18/Backhand Drive Front Video-00.01.09.767-00.01.12.909-seg13__start_at_swing,backhand_drive,0,front,Sub18,train,43,1.000000,0.755177
train/backhand_drive/front/Sub18/Backhand Drive Front Video-00.01.15.734-00.01.19.181-seg14__start_at_swing,backhand_drive,0,front,Sub18,train,53,1.000000,0.700502
train/backhand_drive/front/Sub18/Backhand Drive Front Video-00.01.21.981-00.01.24.751-seg15__start_at_swing,backhand_drive,0,front,Sub18,train,55,1.000000,0.746652
train/backhand_drive/front/Sub18/Backhand Drive Front Video-00.01.27.525-00.01.30.765-seg16__start_at_swing,backhand_drive,0,front,Sub18,train,48,1.000000,0.698476
train/backhand_drive/front/Sub18/Backhand Drive Front Video-00.01.33.362-00.01.37.116-seg17__start_at_swing,backhand_drive,0,front,Sub18,train,50,1.000000,0.751039
train/backhand_drive/front/Sub18/Backhand Drive Front Video-00.01.39.938-00.01.42.793-seg18__start_at_swing,backhand_drive,0,front,Sub18,train,66,1.000000,0.732033
train/backhand_drive/front/Sub18/Backhand Drive Front Video-00.01.45.436-00.01.48.489-seg19__start_at_swing,backhand_drive,0,front,Sub18,train,66,1.000000,0.713789
train/backhand_drive/front/Sub18/Backhand Drive Front Video-00.01.51.301-00.01.53.932-seg20__start_at_swing,backhand_drive,0,front,Sub18,train,56,1.000000,0.736437
train/backhand_drive/front/Sub18/Backhand Drive Front Video-00.01.57.091-00.02.01.628-seg21__start_at_swing,backhand_drive,0,front,Sub18,train,51,1.000000,0.716875
train/backhand_drive/front/Sub18/Backhand Drive Front Video-00.02.04.448-00.02.07.280-seg22__start_at_swing,backhand_drive,0,front,Sub18,train,53,1.000000,0.754847
train/backhand_drive/front/Sub18/Backhand Drive Front Video-00.02.09.994-00.02.12.657-seg23__start_at_swing,backhand_drive,0,front,Sub18,train,51,1.000000,0.731209
train/backhand_drive/front/Sub18/Backhand Drive Front Video-00.02.20.893-00.02.23.948-seg25__start_at_swing,backhand_drive,0,front,Sub18,train,36,1.000000,0.709922
train/backhand_drive/front/Sub19/Backhand Drive Front Video-00.00.48.102-00.00.50.654-seg01__start_at_swing,backhand_drive,0,front,Sub19,train,36,1.000000,0.704862
train/backhand_drive/front/Sub19/Backhand Drive Front Video-00.01.00.214-00.01.02.811-seg03__start_at_swing,backhand_drive,0,front,Sub19,train,57,1.000000,0.699333
train/backhand_drive/front/Sub19/Backhand Drive Front Video-00.01.48.155-00.01.51.380-seg05__start_at_swing,backhand_drive,0,front,Sub19,train,61,1.000000,0.710024
train/backhand_drive/front/Sub19/Backhand Drive Front Video-00.02.12.511-00.02.15.702-seg06__start_at_swing,backhand_drive,0,front,Sub19,train,73,1.000000,0.700104
train/backhand_drive/front/Sub19/Backhand Drive Front Video-00.02.26.407-00.02.29.083-seg07__start_at_swing,backhand_drive,0,front,Sub19,train,37,1.000000,0.651007
train/backhand_drive/front/Sub19/Backhand Drive Front Video-00.02.44.973-00.02.48.021-seg08__start_at_swing,backhand_drive,0,front,Sub19,train,58,1.000000,0.714346
train/backhand_drive/front/Sub19/Backhand Drive Front Video-00.02.56.696-00.02.59.776-seg09__start_at_swing,backhand_drive,0,front,Sub19,train,60,1.000000,0.708433
train/backhand_drive/front/Sub19/Backhand Drive Front Video-00.04.01.987-00.04.04.839-seg11__start_at_swing,backhand_drive,0,front,Sub19,train,73,1.000000,0.709583
train/backhand_drive/front/Sub19/Backhand Drive Front Video-00.04.07.370-00.04.10.639-seg12__start_at_swing,backhand_drive,0,front,Sub19,train,59,1.000000,0.706892
train/backhand_drive/front/Sub19/Backhand Drive Front Video-00.04.43.488-00.04.46.363-seg14__start_at_swing,backhand_drive,0,front,Sub19,train,78,1.000000,0.691850
train/backhand_drive/front/Sub19/Backhand Drive Front Video-00.06.29.175-00.06.31.644-seg15__start_at_swing,backhand_drive,0,front,Sub19,train,59,1.000000,0.766163
train/backhand_drive/front/Sub19/Backhand Drive Front Video-00.08.48.746-00.08.52.211-seg18__start_at_swing,backhand_drive,0,front,Sub19,train,89,1.000000,0.669201
train/backhand_drive/front/Sub24/Backhand Drive Front Video-00.01.27.473-00.01.30.486-seg02__start_at_swing,backhand_drive,0,front,Sub24,train,47,1.000000,0.702349
train/backhand_drive/front/Sub24/Backhand Drive Front Video-00.04.17.163-00.04.20.186-seg09__start_at_swing,backhand_drive,0,front,Sub24,train,56,1.000000,0.696974
train/backhand_drive/front/Sub24/Backhand Drive Front Video-00.06.23.038-00.06.26.262-seg15__start_at_swing,backhand_drive,0,front,Sub24,train,68,0.882353,0.571195
train/backhand_drive/front/Sub24/Backhand Drive Front Video-00.07.10.883-00.07.14.304-seg17__start_at_swing,backhand_drive,0,front,Sub24,train,36,1.000000,0.669625
train/backhand_drive/front/Sub24/Backhand Drive Front Video-00.07.39.245-00.07.42.355-seg18__start_at_swing,backhand_drive,0,front,Sub24,train,62,0.870968,0.590787
train/backhand_drive/front/Sub24/Backhand Drive Front Video-00.07.59.620-00.08.03.071-seg19__start_at_swing,backhand_drive,0,front,Sub24,train,61,1.000000,0.687604
train/backhand_drive/front/Sub24/Backhand Drive Front Video-00.08.26.436-00.08.29.725-seg20__start_at_swing,backhand_drive,0,front,Sub24,train,44,1.000000,0.664670
train/backhand_drive/side/Sub08/Backhand Drive Side Video-00.00.34.074-00.00.37.149-seg01__start_at_swing,backhand_drive,0,side,Sub08,train,54,1.000000,0.652864
train/backhand_drive/side/Sub08/Backhand Drive Side Video-00.00.53.585-00.00.56.394-seg02__start_at_swing,backhand_drive,0,side,Sub08,train,54,1.000000,0.664358
train/backhand_drive/side/Sub08/Backhand Drive Side Video-00.01.36.939-00.01.40.104-seg03__start_at_swing,backhand_drive,0,side,Sub08,train,55,1.000000,0.654554
train/backhand_drive/side/Sub08/Backhand Drive Side Video-00.02.10.545-00.02.13.112-seg04__start_at_swing,backhand_drive,0,side,Sub08,train,57,1.000000,0.648496
train/backhand_drive/side/Sub08/Backhand Drive Side Video-00.02.48.215-00.02.51.027-seg05__start_at_swing,backhand_drive,0,side,Sub08,train,62,1.000000,0.656972
train/backhand_drive/side/Sub08/Backhand Drive Side Video-00.03.39.822-00.03.42.565-seg06__start_at_swing,backhand_drive,0,side,Sub08,train,58,1.000000,0.662771
train/backhand_drive/side/Sub08/Backhand Drive Side Video-00.04.33.930-00.04.36.908-seg07__start_at_swing,backhand_drive,0,side,Sub08,train,61,1.000000,0.688940
train/backhand_drive/side/Sub08/Backhand Drive Side Video-00.05.04.838-00.05.08.148-seg08__start_at_swing,backhand_drive,0,side,Sub08,train,53,1.000000,0.682717
train/backhand_drive/side/Sub08/Backhand Drive Side Video-00.05.50.384-00.05.54.411-seg09__start_at_swing,backhand_drive,0,side,Sub08,train,88,1.000000,0.662674
train/backhand_drive/side/Sub08/Backhand Drive Side Video-00.06.34.143-00.06.37.831-seg10__start_at_swing,backhand_drive,0,side,Sub08,train,68,1.000000,0.655443
train/backhand_drive/side/Sub08/Backhand Drive Side Video-00.08.09.091-00.08.13.493-seg11__start_at_swing,backhand_drive,0,side,Sub08,train,49,1.000000,0.684566
train/backhand_drive/side/Sub09/Backhand Drive Side Video-00.00.13.895-00.00.16.201-seg01__start_at_swing,backhand_drive,0,side,Sub09,train,62,1.000000,0.588554
train/backhand_drive/side/Sub09/Backhand Drive Side Video-00.00.55.052-00.00.58.396-seg02__start_at_swing,backhand_drive,0,side,Sub09,train,59,1.000000,0.610555
train/backhand_drive/side/Sub09/Backhand Drive Side Video-00.01.15.334-00.01.17.931-seg03__start_at_swing,backhand_drive,0,side,Sub09,train,54,1.000000,0.614224
train/backhand_drive/side/Sub09/Backhand Drive Side Video-00.01.39.887-00.01.42.492-seg04__start_at_swing,backhand_drive,0,side,Sub09,train,73,1.000000,0.600774
train/backhand_drive/side/Sub09/Backhand Drive Side Video-00.01.51.628-00.01.54.099-seg05__start_at_swing,backhand_drive,0,side,Sub09,train,39,1.000000,0.613860
train/backhand_drive/side/Sub09/Backhand Drive Side Video-00.02.19.974-00.02.23.209-seg06__start_at_swing,backhand_drive,0,side,Sub09,train,54,1.000000,0.623653
train/backhand_drive/side/Sub09/Backhand Drive Side Video-00.02.31.955-00.02.34.793-seg07__start_at_swing,backhand_drive,0,side,Sub09,train,54,1.000000,0.610785
train/backhand_drive/side/Sub09/Backhand Drive Side Video-00.03.13.045-00.03.15.658-seg08__start_at_swing,backhand_drive,0,side,Sub09,train,52,1.000000,0.612233
train/backhand_drive/side/Sub09/Backhand Drive Side Video-00.03.31.195-00.03.33.417-seg09__start_at_swing,backhand_drive,0,side,Sub09,train,40,1.000000,0.618737
train/backhand_drive/side/Sub09/Backhand Drive Side Video-00.05.24.532-00.05.27.778-seg10__start_at_swing,backhand_drive,0,side,Sub09,train,49,1.000000,0.627489
train/backhand_drive/side/Sub09/Backhand Drive Side Video-00.06.42.074-00.06.44.814-seg11__start_at_swing,backhand_drive,0,side,Sub09,train,54,1.000000,0.614293
train/backhand_drive/side/Sub09/Backhand Drive Side Video-00.07.22.437-00.07.25.709-seg12__start_at_swing,backhand_drive,0,side,Sub09,train,51,1.000000,0.627594
train/backhand_drive/side/sub11/Backhand Drive Side Video-00.01.40.986-00.01.44.069-seg01__start_at_swing,backhand_drive,0,side,sub11,train,44,1.000000,0.659006
train/backhand_drive/side/sub11/Backhand Drive Side Video-00.01.56.226-00.01.59.170-seg02__start_at_swing,backhand_drive,0,side,sub11,train,37,1.000000,0.710185
train/backhand_drive/side/sub11/Backhand Drive Side Video-00.02.09.498-00.02.12.603-seg03__start_at_swing,backhand_drive,0,side,sub11,train,60,1.000000,0.663201
train/backhand_drive/side/sub11/Backhand Drive Side Video-00.02.37.500-00.02.39.617-seg04__start_at_swing,backhand_drive,0,side,sub11,train,53,1.000000,0.673310
train/backhand_drive/side/sub11/Backhand Drive Side Video-00.03.15.714-00.03.19.030-seg05__start_at_swing,backhand_drive,0,side,sub11,train,54,1.000000,0.674935
train/backhand_drive/side/sub11/Backhand Drive Side Video-00.03.56.098-00.03.58.948-seg06__start_at_swing,backhand_drive,0,side,sub11,train,53,1.000000,0.659855
train/backhand_drive/side/sub11/Backhand Drive Side Video-00.04.22.157-00.04.24.895-seg07__start_at_swing,backhand_drive,0,side,sub11,train,50,1.000000,0.654504
train/backhand_drive/side/sub11/Backhand Drive Side Video-00.04.35.354-00.04.39.278-seg08__start_at_swing,backhand_drive,0,side,sub11,train,51,1.000000,0.649490
train/backhand_drive/side/sub11/Backhand Drive Side Video-00.05.20.226-00.05.22.893-seg09__start_at_swing,backhand_drive,0,side,sub11,train,50,1.000000,0.681187
train/backhand_drive/side/sub11/Backhand Drive Side Video-00.05.41.554-00.05.44.111-seg10__start_at_swing,backhand_drive,0,side,sub11,train,60,1.000000,0.670825
train/backhand_drive/side/sub11/Backhand Drive Side Video-00.06.00.394-00.06.03.025-seg11__start_at_swing,backhand_drive,0,side,sub11,train,58,1.000000,0.678901
train/backhand_drive/side/sub11/Backhand Drive Side Video-00.06.40.949-00.06.43.829-seg12__start_at_swing,backhand_drive,0,side,sub11,train,51,1.000000,0.677180
train/backhand_drive/side/Sub12/Backhand Drive Side Video-00.00.22.804-00.00.26.139-seg01__start_at_swing,backhand_drive,0,side,Sub12,train,60,1.000000,0.686186
train/backhand_drive/side/Sub12/Backhand Drive Side Video-00.00.28.930-00.00.32.578-seg02__start_at_swing,backhand_drive,0,side,Sub12,train,62,1.000000,0.665372
train/backhand_drive/side/Sub12/Backhand Drive Side Video-00.00.35.342-00.00.39.070-seg03__start_at_swing,backhand_drive,0,side,Sub12,train,77,1.000000,0.659177
train/backhand_drive/side/Sub12/Backhand Drive Side Video-00.01.30.578-00.01.34.028-seg04__start_at_swing,backhand_drive,0,side,Sub12,train,71,1.000000,0.663009
train/backhand_drive/side/Sub12/Backhand Drive Side Video-00.01.36.800-00.01.40.582-seg05__start_at_swing,backhand_drive,0,side,Sub12,train,83,1.000000,0.657187
train/backhand_drive/side/Sub12/Backhand Drive Side Video-00.01.43.218-00.01.46.377-seg06__start_at_swing,backhand_drive,0,side,Sub12,train,68,1.000000,0.658695
train/backhand_drive/side/Sub12/Backhand Drive Side Video-00.01.49.038-00.01.53.061-seg07__start_at_swing,backhand_drive,0,side,Sub12,train,62,1.000000,0.667652
train/backhand_drive/side/Sub12/Backhand Drive Side Video-00.01.55.804-00.01.59.698-seg08__start_at_swing,backhand_drive,0,side,Sub12,train,75,1.000000,0.666402
train/backhand_drive/side/Sub12/Backhand Drive Side Video-00.02.02.417-00.02.05.578-seg09__start_at_swing,backhand_drive,0,side,Sub12,train,62,1.000000,0.674648
train/backhand_drive/side/Sub12/Backhand Drive Side Video-00.02.08.388-00.02.12.192-seg10__start_at_swing,backhand_drive,0,side,Sub12,train,72,1.000000,0.672767
train/backhand_drive/side/Sub12/Backhand Drive Side Video-00.02.14.978-00.02.18.498-seg11__start_at_swing,backhand_drive,0,side,Sub12,train,64,1.000000,0.673669
train/backhand_drive/side/Sub12/Backhand Drive Side Video-00.02.31.575-00.02.36.407-seg12__start_at_swing,backhand_drive,0,side,Sub12,train,64,1.000000,0.678227
train/backhand_drive/side/Sub12/Backhand Drive Side Video-00.02.39.204-00.02.43.331-seg13__start_at_swing,backhand_drive,0,side,Sub12,train,77,1.000000,0.670286
train/backhand_drive/side/Sub12/Backhand Drive Side Video-00.02.46.040-00.02.51.144-seg14__start_at_swing,backhand_drive,0,side,Sub12,train,57,1.000000,0.694490
train/backhand_drive/side/Sub12/Backhand Drive Side Video-00.02.53.939-00.02.58.236-seg15__start_at_swing,backhand_drive,0,side,Sub12,train,60,1.000000,0.695294
train/backhand_drive/side/Sub12/Backhand Drive Side Video-00.03.10.829-00.03.14.339-seg17__start_at_swing,backhand_drive,0,side,Sub12,train,61,1.000000,0.679820
train/backhand_drive/side/Sub12/Backhand Drive Side Video-00.03.17.109-00.03.21.149-seg18__start_at_swing,backhand_drive,0,side,Sub12,train,68,1.000000,0.667003
train/backhand_drive/side/Sub12/Backhand Drive Side Video-00.03.24.228-00.03.27.581-seg19__start_at_swing,backhand_drive,0,side,Sub12,train,61,1.000000,0.686593
train/backhand_drive/side/Sub12/Backhand Drive Side Video-00.03.30.411-00.03.33.691-seg20__start_at_swing,backhand_drive,0,side,Sub12,train,48,1.000000,0.699856
train/backhand_drive/side/Sub13/Backhand Drive Side Video-00.00.14.420-00.00.18.748-seg01__start_at_swing,backhand_drive,0,side,Sub13,train,96,1.000000,0.751239
train/backhand_drive/side/Sub13/Backhand Drive Side Video-00.00.37.183-00.00.41.439-seg04__start_at_swing,backhand_drive,0,side,Sub13,train,67,1.000000,0.725674
train/backhand_drive/side/Sub13/Backhand Drive Side Video-00.00.44.207-00.00.47.424-seg05__start_at_swing,backhand_drive,0,side,Sub13,train,43,1.000000,0.775704
train/backhand_drive/side/Sub13/Backhand Drive Side Video-00.00.56.509-00.01.00.212-seg06__start_at_swing,backhand_drive,0,side,Sub13,train,68,1.000000,0.766601
train/backhand_drive/side/Sub13/Backhand Drive Side Video-00.01.03.205-00.01.06.909-seg07__start_at_swing,backhand_drive,0,side,Sub13,train,81,1.000000,0.732673
train/backhand_drive/side/Sub13/Backhand Drive Side Video-00.01.09.679-00.01.13.142-seg08__start_at_swing,backhand_drive,0,side,Sub13,train,71,1.000000,0.757441
train/backhand_drive/side/Sub13/Backhand Drive Side Video-00.01.15.980-00.01.19.635-seg09__start_at_swing,backhand_drive,0,side,Sub13,train,82,1.000000,0.719311
train/backhand_drive/side/Sub13/Backhand Drive Side Video-00.01.22.491-00.01.25.834-seg10__start_at_swing,backhand_drive,0,side,Sub13,train,84,1.000000,0.696540
train/backhand_drive/side/Sub13/Backhand Drive Side Video-00.01.28.782-00.01.32.661-seg11__start_at_swing,backhand_drive,0,side,Sub13,train,106,1.000000,0.711190
train/backhand_drive/side/Sub13/Backhand Drive Side Video-00.02.01.077-00.02.05.188-seg13__start_at_swing,backhand_drive,0,side,Sub13,train,65,1.000000,0.764908
train/backhand_drive/side/Sub13/Backhand Drive Side Video-00.02.08.864-00.02.11.350-seg14__start_at_swing,backhand_drive,0,side,Sub13,train,64,1.000000,0.753493
train/backhand_drive/side/Sub13/Backhand Drive Side Video-00.02.14.268-00.02.18.715-seg15__start_at_swing,backhand_drive,0,side,Sub13,train,104,1.000000,0.736270
train/backhand_drive/side/Sub13/Backhand Drive Side Video-00.02.21.645-00.02.26.444-seg16__start_at_swing,backhand_drive,0,side,Sub13,train,77,1.000000,0.767283
train/backhand_drive/side/Sub13/Backhand Drive Side Video-00.02.33.099-00.02.36.987-seg17__start_at_swing,backhand_drive,0,side,Sub13,train,78,1.000000,0.719696
train/backhand_drive/side/Sub13/Backhand Drive Side Video-00.02.39.873-00.02.43.809-seg18__start_at_swing,backhand_drive,0,side,Sub13,train,98,1.000000,0.738933
train/backhand_drive/side/Sub13/Backhand Drive Side Video-00.02.46.825-00.02.51.258-seg19__start_at_swing,backhand_drive,0,side,Sub13,train,82,1.000000,0.740280
train/backhand_drive/side/Sub13/Backhand Drive Side Video-00.02.53.217-00.02.58.266-seg20__start_at_swing,backhand_drive,0,side,Sub13,train,79,1.000000,0.678518
train/backhand_drive/side/Sub15/Backhand Drive Side Video-00.00.10.118-00.00.14.663-seg01__start_at_swing,backhand_drive,0,side,Sub15,train,56,1.000000,0.689952
train/backhand_drive/side/Sub15/Backhand Drive Side Video-00.00.19.404-00.00.22.268-seg02__start_at_swing,backhand_drive,0,side,Sub15,train,50,1.000000,0.680813
train/backhand_drive/side/Sub15/Backhand Drive Side Video-00.00.28.804-00.00.32.956-seg03__start_at_swing,backhand_drive,0,side,Sub15,train,59,1.000000,0.674837
train/backhand_drive/side/Sub15/Backhand Drive Side Video-00.00.36.640-00.00.39.937-seg04__start_at_swing,backhand_drive,0,side,Sub15,train,78,1.000000,0.697419
