source_video,output_video,output_pose,split,class,view,subject,source_frames,start_frame,motion_peak_frame,output_frames,peak_position_in_output
data\manual_clips\train\forehand_clear\front\Sub18\Forehand Clear Front Video-00.01.21.073-00.01.25.153-seg12.mov,data\manual_clips_temporal_augmented\train\forehand_clear\front\Sub18\Forehand Clear Front Video-00.01.21.073-00.01.25.153-seg12__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\front\Sub18\Forehand Clear Front Video-00.01.21.073-00.01.25.153-seg12__start_at_swing.npz,train,forehand_clear,front,Sub18,126,88,91,38,0.08108108108108109
data\manual_clips\train\forehand_clear\front\Sub18\Forehand Clear Front Video-00.01.37.962-00.01.41.976-seg14.mov,data\manual_clips_temporal_augmented\train\forehand_clear\front\Sub18\Forehand Clear Front Video-00.01.37.962-00.01.41.976-seg14__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\front\Sub18\Forehand Clear Front Video-00.01.37.962-00.01.41.976-seg14__start_at_swing.npz,train,forehand_clear,front,Sub18,151,85,88,66,0.046153846153846156
data\manual_clips\train\forehand_clear\front\Sub18\Forehand Clear Front Video-00.01.45.234-00.01.49.738-seg15.mov,data\manual_clips_temporal_augmented\train\forehand_clear\front\Sub18\Forehand Clear Front Video-00.01.45.234-00.01.49.738-seg15__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\front\Sub18\Forehand Clear Front Video-00.01.45.234-00.01.49.738-seg15__start_at_swing.npz,train,forehand_clear,front,Sub18,144,76,79,68,0.04477611940298507
data\manual_clips\train\forehand_clear\front\Sub18\Forehand Clear Front Video-00.01.52.607-00.01.56.728-seg16.mov,data\manual_clips_temporal_augmented\train\forehand_clear\front\Sub18\Forehand Clear Front Video-00.01.52.607-00.01.56.728-seg16__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\front\Sub18\Forehand Clear Front Video-00.01.52.607-00.01.56.728-seg16__start_at_swing.npz,train,forehand_clear,front,Sub18,143,86,89,57,0.05357142857142857
data\manual_clips\train\forehand_clear\front\Sub18\Forehand Clear Front Video-00.01.59.768-00.02.03.783-seg17.mov,data\manual_clips_temporal_augmented\train\forehand_clear\front\Sub18\Forehand Clear Front Video-00.01.59.768-00.02.03.783-seg17__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\front\Sub18\Forehand Clear Front Video-00.01.59.768-00.02.03.783-seg17__start_at_swing.npz,train,forehand_clear,front,Sub18,145,71,74,74,0.0410958904109589
data\manual_clips\train\forehand_clear\front\Sub18\Forehand Clear Front Video-00.02.06.677-00.02.10.829-seg18.mov,data\manual_clips_temporal_augmented\train\forehand_clear\front\Sub18\Forehand Clear Front Video-00.02.06.677-00.02.10.829-seg18__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\front\Sub18\Forehand Clear Front Video-00.02.06.677-00.02.10.829-seg18__start_at_swing.npz,train,forehand_clear,front,Sub18,146,46,49,100,0.030303030303030304
data\manual_clips\train\forehand_clear\front\Sub18\Forehand Clear Front Video-00.02.13.633-00.02.17.706-seg19.mov,data\manual_clips_temporal_augmented\train\forehand_clear\front\Sub18\Forehand Clear Front Video-00.02.13.633-00.02.17.706-seg19__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\front\Sub18\Forehand Clear Front Video-00.02.13.633-00.02.17.706-seg19__start_at_swing.npz,train,forehand_clear,front,Sub18,143,79,82,64,0.047619047619047616
data\manual_clips\train\forehand_clear\front\Sub18\Forehand Clear Front Video-00.02.20.764-00.02.24.309-seg20.mov,data\manual_clips_temporal_augmented\train\forehand_clear\front\Sub18\Forehand Clear Front Video-00.02.20.764-00.02.24.309-seg20__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\front\Sub18\Forehand Clear Front Video-00.02.20.764-00.02.24.309-seg20__start_at_swing.npz,train,forehand_clear,front,Sub18,131,55,58,76,0.04
data\manual_clips\train\forehand_clear\front\Sub18\Forehand Clear Front Video-00.02.27.419-00.02.31.509-seg21.mov,data\manual_clips_temporal_augmented\train\forehand_clear\front\Sub18\Forehand Clear Front Video-00.02.27.419-00.02.31.509-seg21__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\front\Sub18\Forehand Clear Front Video-00.02.27.419-00.02.31.509-seg21__start_at_swing.npz,train,forehand_clear,front,Sub18,137,51,54,86,0.03529411764705882
data\manual_clips\train\forehand_clear\front\Sub18\Forehand Clear Front Video-00.02.34.380-00.02.38.219-seg22.mov,data\manual_clips_temporal_augmented\train\forehand_clear\front\Sub18\Forehand Clear Front Video-00.02.34.380-00.02.38.219-seg22__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\front\Sub18\Forehand Clear Front Video-00.02.34.380-00.02.38.219-seg22__start_at_swing.npz,train,forehand_clear,front,Sub18,128,76,79,52,0.058823529411764705
data\manual_clips\train\forehand_clear\front\Sub18\Forehand Clear Front Video-00.02.41.030-00.02.47.591-seg23.mov,data\manual_clips_temporal_augmented\train\forehand_clear\front\Sub18\Forehand Clear Front Video-00.02.41.030-00.02.47.591-seg23__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\front\Sub18\Forehand Clear Front Video-00.02.41.030-00.02.47.591-seg23__start_at_swing.npz,train,forehand_clear,front,Sub18,199,144,147,55,0.05555555555555555
data\manual_clips\train\forehand_clear\front\Sub18\Forehand Clear Front Video-00.02.57.530-00.03.02.936-seg25.mov,data\manual_clips_temporal_augmented\train\forehand_clear\front\Sub18\Forehand Clear Front Video-00.02.57.530-00.03.02.936-seg25__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\front\Sub18\Forehand Clear Front Video-00.02.57.530-00.03.02.936-seg25__start_at_swing.npz,train,forehand_clear,front,Sub18,180,88,91,92,0.03296703296703297
data\manual_clips\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.00.38.657-00.00.42.051-seg01.mov,data\manual_clips_temporal_augmented\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.00.38.657-00.00.42.051-seg01__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.00.38.657-00.00.42.051-seg01__start_at_swing.npz,train,forehand_clear,front,Sub19,110,36,39,74,0.0410958904109589
data\manual_clips\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.01.06.211-00.01.10.803-seg02.mov,data\manual_clips_temporal_augmented\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.01.06.211-00.01.10.803-seg02__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.01.06.211-00.01.10.803-seg02__start_at_swing.npz,train,forehand_clear,front,Sub19,163,81,84,82,0.037037037037037035
data\manual_clips\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.01.25.699-00.01.30.240-seg03.mov,data\manual_clips_temporal_augmented\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.01.25.699-00.01.30.240-seg03__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.01.25.699-00.01.30.240-seg03__start_at_swing.npz,train,forehand_clear,front,Sub19,146,38,41,108,0.028037383177570093
data\manual_clips\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.01.56.468-00.02.00.074-seg04.mov,data\manual_clips_temporal_augmented\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.01.56.468-00.02.00.074-seg04__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.01.56.468-00.02.00.074-seg04__start_at_swing.npz,train,forehand_clear,front,Sub19,111,32,35,79,0.038461538461538464
data\manual_clips\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.02.03.797-00.02.08.069-seg05.mov,data\manual_clips_temporal_augmented\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.02.03.797-00.02.08.069-seg05__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.02.03.797-00.02.08.069-seg05__start_at_swing.npz,train,forehand_clear,front,Sub19,141,56,59,85,0.03571428571428571
data\manual_clips\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.02.34.875-00.02.39.475-seg07.mov,data\manual_clips_temporal_augmented\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.02.34.875-00.02.39.475-seg07__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.02.34.875-00.02.39.475-seg07__start_at_swing.npz,train,forehand_clear,front,Sub19,153,66,69,87,0.03488372093023256
data\manual_clips\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.03.18.667-00.03.23.379-seg08.mov,data\manual_clips_temporal_augmented\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.03.18.667-00.03.23.379-seg08__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.03.18.667-00.03.23.379-seg08__start_at_swing.npz,train,forehand_clear,front,Sub19,165,68,71,97,0.03125
data\manual_clips\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.03.47.514-00.03.51.563-seg09.mov,data\manual_clips_temporal_augmented\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.03.47.514-00.03.51.563-seg09__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.03.47.514-00.03.51.563-seg09__start_at_swing.npz,train,forehand_clear,front,Sub19,140,63,66,77,0.039473684210526314
data\manual_clips\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.04.15.272-00.04.19.902-seg10.mov,data\manual_clips_temporal_augmented\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.04.15.272-00.04.19.902-seg10__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.04.15.272-00.04.19.902-seg10__start_at_swing.npz,train,forehand_clear,front,Sub19,151,74,77,77,0.039473684210526314
data\manual_clips\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.04.37.783-00.04.41.958-seg11.mov,data\manual_clips_temporal_augmented\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.04.37.783-00.04.41.958-seg11__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.04.37.783-00.04.41.958-seg11__start_at_swing.npz,train,forehand_clear,front,Sub19,152,53,56,99,0.030612244897959183
data\manual_clips\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.04.54.299-00.04.58.712-seg12.mov,data\manual_clips_temporal_augmented\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.04.54.299-00.04.58.712-seg12__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.04.54.299-00.04.58.712-seg12__start_at_swing.npz,train,forehand_clear,front,Sub19,145,43,46,102,0.0297029702970297
data\manual_clips\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.05.28.420-00.05.33.142-seg13.mov,data\manual_clips_temporal_augmented\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.05.28.420-00.05.33.142-seg13__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.05.28.420-00.05.33.142-seg13__start_at_swing.npz,train,forehand_clear,front,Sub19,158,68,71,90,0.033707865168539325
data\manual_clips\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.06.09.651-00.06.14.389-seg14.mov,data\manual_clips_temporal_augmented\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.06.09.651-00.06.14.389-seg14__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.06.09.651-00.06.14.389-seg14__start_at_swing.npz,train,forehand_clear,front,Sub19,165,55,58,110,0.027522935779816515
data\manual_clips\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.06.51.138-00.06.55.526-seg15.mov,data\manual_clips_temporal_augmented\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.06.51.138-00.06.55.526-seg15__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.06.51.138-00.06.55.526-seg15__start_at_swing.npz,train,forehand_clear,front,Sub19,139,51,54,88,0.034482758620689655
data\manual_clips\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.07.32.051-00.07.36.452-seg16.mov,data\manual_clips_temporal_augmented\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.07.32.051-00.07.36.452-seg16__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.07.32.051-00.07.36.452-seg16__start_at_swing.npz,train,forehand_clear,front,Sub19,137,53,56,84,0.03614457831325301
data\manual_clips\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.08.08.418-00.08.13.520-seg17.mov,data\manual_clips_temporal_augmented\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.08.08.418-00.08.13.520-seg17__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.08.08.418-00.08.13.520-seg17__start_at_swing.npz,train,forehand_clear,front,Sub19,169,73,76,96,0.031578947368421054
data\manual_clips\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.09.05.466-00.09.10.165-seg18.mov,data\manual_clips_temporal_augmented\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.09.05.466-00.09.10.165-seg18__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.09.05.466-00.09.10.165-seg18__start_at_swing.npz,train,forehand_clear,front,Sub19,158,79,82,79,0.038461538461538464
data\manual_clips\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.09.55.058-00.09.59.502-seg19.mov,data\manual_clips_temporal_augmented\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.09.55.058-00.09.59.502-seg19__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.09.55.058-00.09.59.502-seg19__start_at_swing.npz,train,forehand_clear,front,Sub19,139,52,55,87,0.03488372093023256
data\manual_clips\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.11.12.448-00.11.16.303-seg20.mov,data\manual_clips_temporal_augmented\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.11.12.448-00.11.16.303-seg20__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\front\Sub19\Forehand Clear Front Video-00.11.12.448-00.11.16.303-seg20__start_at_swing.npz,train,forehand_clear,front,Sub19,119,31,34,88,0.034482758620689655
data\manual_clips\train\forehand_clear\front\Sub24\Forehand Clear Front Video-00.00.35.100-00.00.38.937-seg01.mov,data\manual_clips_temporal_augmented\train\forehand_clear\front\Sub24\Forehand Clear Front Video-00.00.35.100-00.00.38.937-seg01__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\front\Sub24\Forehand Clear Front Video-00.00.35.100-00.00.38.937-seg01__start_at_swing.npz,train,forehand_clear,front,Sub24,146,68,71,78,0.03896103896103896
data\manual_clips\train\forehand_clear\front\Sub24\Forehand Clear Front Video-00.00.55.451-00.00.59.533-seg02.mov,data\manual_clips_temporal_augmented\train\forehand_clear\front\Sub24\Forehand Clear Front Video-00.00.55.451-00.00.59.533-seg02__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\front\Sub24\Forehand Clear Front Video-00.00.55.451-00.00.59.533-seg02__start_at_swing.npz,train,forehand_clear,front,Sub24,133,62,65,71,0.04285714285714286
data\manual_clips\train\forehand_clear\front\Sub24\Forehand Clear Front Video-00.01.16.979-00.01.20.850-seg03.mov,data\manual_clips_temporal_augmented\train\forehand_clear\front\Sub24\Forehand Clear Front Video-00.01.16.979-00.01.20.850-seg03__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\front\Sub24\Forehand Clear Front Video-00.01.16.979-00.01.20.850-seg03__start_at_swing.npz,train,forehand_clear,front,Sub24,143,48,51,95,0.031914893617021274
data\manual_clips\train\forehand_clear\front\Sub24\Forehand Clear Front Video-00.01.37.989-00.01.42.593-seg04.mov,data\manual_clips_temporal_augmented\train\forehand_clear\front\Sub24\Forehand Clear Front Video-00.01.37.989-00.01.42.593-seg04__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\forehand_clear\front\Sub24\Forehand Clear Front Video-00.01.37.989-00.01.42.593-seg04__start_at_swing.npz,train,forehand_clear,front,Sub24,165,59,62,106,0.02857142857142857
